cond	contrast
6 h	1.02104138165684
6 h	1.02689123733726
6 h	1.03548903888222
6 h	1.05260606815478
6 h	1.01029314938354
6 h	1.02879542397387
6 h	1.01584625617368
6 h	1.02604226913755
6 h	
6 h	1.02154198657097
6 h	1.01546985412417
6 h	1.01916482724309
6 h	1.03257805679052
6 h	1.05109095081779
6 h	1.06045343497736
6 h	1.01632943750413
6 h	1.02461987802517
6 h	1.01249198591095
6 h	1.03783329554845
6 h	1.03114522387006
6 h	1.08511872991914
6 h	1.053893241063
6 h	1.11175631306885
6 h	1.00905333971144
6 h	1.00921901524995
6 h	
6 h	1.04986305444539
6 h	1.07681371698493
6 h	1.00203854045409
6 h	1.05537325849424
6 h	1.07079799697231
6 h	1.01141511332726
6 h	1.16347950829441
6 h	1.06711063984149
6 h	1.00795488795154
6 h	1.04671474546661
6 h	1.00407167319418
6 h	1.02900940811725
6 h	1.04281424260756
6 h	1.04035585464764
6 h	1.03724530861684
6 h	1.04149914827775
6 h	1.00676341185366
6 h	1.07910084485745
6 h	
6 h	
6 h	1.01450070195014
6 h	1.06319718616341
6 h	1.02415767451555
6 h	1.03698143995357
6 h	1.01038779678372
6 h	1.05472495514205
6 h	1.04571692090745
6 h	1.03167660491802
6 h	
6 h	1.09726375086441
6 h	
6 h	1.05190252857157
6 h	1.04942774132969
6 h	1.00062745600505
6 h	1.01075274939295
6 h	1.01760993324508
6 h	1.01334023512387
6 h	1.0065443961637
6 h	1.05972073545668
6 h	1.02138993284438
6 h	1.09148252973158
6 h	1.00626558391116
6 h	1.09152614385574
6 h	1.02028585957586
6 h	1.00178977399875
6 h	1.06552117555757
6 h	1.00095432564691
6 h	1.02194648834964
6 h	1.02730765013665
6 h	1.00011669761269
6 h	1.0087449099044
6 h	1.01023936291432
6 h	
6 h	1.05588023263216
6 h	1.01006319374316
6 h	1.01300770750393
6 h	1.02511221497411
6 h	
6 h	1.01485511005315
6 h	1.08476486703851
6 h	1.01945081492983
6 h	1.02559287072603
6 h	1.0623614356761
6 h	1.05256117083909
6 h	1.01183766811625
6 h	1.03190510992626
6 h	1.02248079207887
6 h	1.02957617061817
6 h	1.01127115930172
6 h	1.00560184863861
6 h	1.00204327210078
6 h	1.00994310216738
6 h	1.04243331761939
6 h	1.01306881525092
6 h	
6 h	1.03222062245263
6 h	1.02900433678447
6 h	1.01554646330364
6 h	1.01932178874362
6 h	1.0071369653732
6 h	1.02620202296967
6 h	1.00846952324316
6 h	1.05940854257125
6 h	1.01491787754774
6 h	1.0396705955005
6 h	1.00716596721851
6 h	1.02147003010638
6 h	1.06382758940166
6 h	1.07302990702849
6 h	1.01653338003655
6 h	1.03211715186713
6 h	1.01874230250322
6 h	1.01209149287773
6 h	1.00010334030698
6 h	1.02585214238091
6 h	1.04667629414857
6 h	1.02176858085475
6 h	1.05962051001806
6 h	1.05911170926171
6 h	1.00172714789747
6 h	1.02423802565176
6 h	
6 h	1.00281028202408
6 h	1.01558336527675
6 h	1.08906420947179
6 h	1.0453590026853
6 h	
6 h	1.07110432188192
6 h	1.02969574937804
6 h	1.00080382493385
6 h	1.02141994554875
6 h	1.03895173784771
6 h	1.0725514925929
6 h	1.02900468372516
6 h	1.04848680753002
6 h	1.06027948837521
6 h	1.07529375245623
6 h	1.00737186994947
6 h	1.0240647148636
6 h	1.04148386136909
6 h	1.03816237115065
6 h	1.00614778827337
6 h	1.02082953222594
6 h	1.00036297098512
6 h	1.05985136423397
6 h	1.02080960584952
6 h	1.01257478829457
6 h	
6 h	1.01874019359068
6 h	1.00904861679103
6 h	1.02944427398689
6 h	1.01249586162132
6 h	1.0314361433841
6 h	1.01150000762878
6 h	1.02833798112907
6 h	1.13827417119489
6 h	1.01941237396773
6 h	1.0037738349452
6 h	1.03441541614155
6 h	1.0205387161933
6 h	1.06682177099805
6 h	1.0137365328547
6 h	1.06011501441635
6 h	1.08573830114894
6 h	1.02108712582519
6 h	1.03276487707043
6 h	1.01911753016953
6 h	1.0368743181129
6 h	1.02049835048796
6 h	
6 h	1.05458792686443
6 h	1.05561537470096
6 h	1.04910915623322
6 h	1.11639963900043
6 h	1.00041551308294
6 h	1.05498810921513
6 h	1.01904298932251
6 h	1.05659484721545
6 h	1.0327120654193
6 h	1.09311495871654
6 h	1.00512397144061
6 h	1.02569747830786
6 h	1.14252726967361
6 h	1.06702813975005
6 h	1.35456365381525
6 h	1.06591704516838
6 h	1.00609202579324
6 h	1.05901208977726
6 h	1.04798458756077
6 h	1.00339440193265
6 h	1.00718374036724
6 h	1.07201736969149
6 h	1.02456658765238
6 h	1.0126477599011
6 h	1.01050776871358
6 h	1.03169825581565
6 h	1.02445620242857
6 h	
6 h	1.05891575106751
6 h	1.02915502709903
6 h	1.01979463499654
6 h	1.02066647419956
6 h	1.01771682572671
6 h	1.04774795007514
6 h	1.00074430023613
6 h	1.05493747581452
6 h	
6 h	1.08200731427236
6 h	1.04994863207194
6 h	1.02923670710367
6 h	1.08563766957531
6 h	1.02931633157482
6 h	1.00136414645052
6 h	1.02908019576907
6 h	1.03861065676373
6 h	1.04264166940448
6 h	1.0368017702173
6 h	1.00388456523162
6 h	1.03307419787838
6 h	1.02707592155752
6 h	1.01451739816017
6 h	1.05137330697904
6 h	
6 h	1.0017106175205
6 h	1.04207287779761
6 h	1.00034879896863
6 h	1.05058041922125
6 h	
6 h	1.01055191546364
6 h	1.00422422598324
6 h	1.01161634712707
6 h	1.05317311169058
6 h	1.01734328074332
6 h	1.02179177258755
6 h	1.04228612755199
6 h	1.03435271282416
6 h	1.04035279212396
6 h	1.05889345016919
6 h	1.0220883928322
6 h	1.12891099954204
6 h	1.0534363769726
6 h	1.01358410191904
6 h	
6 h	
6 h	1.02090735162769
6 h	1.03365625359324
6 h	1.05438639652334
6 h	1.01250275867761
6 h	1.00944419700394
6 h	1.05050314282746
6 h	1.00398124451351
6 h	1.08343804831843
6 h	
6 h	1.02026662051089
6 h	1.02307787885148
6 h	
6 h	1.02594988654985
6 h	1.00461648703635
6 h	1.02749187861556
6 h	1.0314994109672
6 h	1.04421614230357
6 h	1.00453538478792
6 h	1.00310531052168
6 h	1.01869463854619
6 h	1.01683682062658
6 h	1.00256696704539
6 h	1.12956545853779
6 h	
6 h	1.01174092774646
6 h	1.00679269362902
6 h	1.00912763409177
6 h	1.00912601477162
6 h	1.00686031538113
6 h	1.007295485533
6 h	1.00507577388637
6 h	1.01511807761664
6 h	1.06025008466482
6 h	1.00158724921432
6 h	1.02502382588217
6 h	1.02444981723953
6 h	1.03429937529875
6 h	1.01657755700945
6 h	1.03372407344739
6 h	1.01296418417492
6 h	1.06370329996231
6 h	1.044342657399
6 h	1.03209839110526
6 h	1.03237490745996
6 h	1.0300976027326
6 h	1.0407608193283
6 h	1.02499728265972
6 h	1.04372659199928
6 h	1.00100729456987
6 h	1.02576163312576
6 h	1.06850707313168
6 h	1.03263212279743
6 h	1.06541945464809
6 h	1.00745091195739
6 h	1.0002340251227
6 h	1.0076566444908
6 h	
6 h	1.02568948905679
6 h	1.06024254819644
6 h	1.04415484201569
6 h	1.02069727165506
6 h	1.02849467069115
6 h	1.0152401601948
6 h	1.02297484788898
6 h	
6 h	1.04501152642682
6 h	1.08360978127437
6 h	1.05056373553364
6 h	1.03791350417345
6 h	1.00219151175432
6 h	1.07318064744714
6 h	1.0101431648444
6 h	1.02183456888654
6 h	1.02756789876389
6 h	1.02325944510471
6 h	1.00039675451871
6 h	1.01448538949665
6 h	1.02064816087409
6 h	
6 h	1.00759855482149
6 h	1.04607350301568
6 h	
6 h	1.08451689678766
6 h	1.12705094343118
6 h	1.05381805656073
6 h	1.04671963288802
6 h	1.01998187671507
6 h	1.00002423893905
6 h	1.01554314500718
6 h	1.05540245119888
6 h	1.01354387291135
6 h	1.0547384759549
6 h	1.01073626546968
6 h	1.07294806172758
6 h	1.03385956974644
6 h	
6 h	1.00943692461338
6 h	1.01605962139259
6 h	1.00155596705575
6 h	1.00001206268572
6 h	1.00421644988628
6 h	1.02481792343455
6 h	1.01224490577688
6 h	1.05539074913061
6 h	1.02222503397416
6 h	1.00400545632044
6 h	1.02781785041905
6 h	1.00000428059244
6 h	1.04867220607873
6 h	1.01832077128677
6 h	
6 h	1.01344783502158
6 h	
6 h	1.03317553799671
6 h	1.01766051942544
6 h	1.05405762046705
6 h	1.02027152849983
6 h	1.0204292817128
6 h	1.0002201495738
6 h	
6 h	
6 h	1.01755166597689
6 h	1.02977990593605
6 h	1.20070683648985
6 h	1.03668323864968
6 h	1.00421193252347
6 h	1.0183814594051
6 h	1.01153139881747
6 h	1.00844161730491
6 h	1.00474303777596
6 h	1.00781616868485
6 h	1.00755957258474
6 h	1.02078434771668
6 h	1.01458649223623
6 h	1.10281086083397
6 h	
6 h	1.00706600067817
6 h	1.03393534878999
6 h	1.01953567947389
6 h	1.00107315478646
6 h	1.02999730215195
6 h	1.00939972882786
6 h	1.00731233010952
6 h	1.00752563676539
6 h	1.03201830140386
6 h	1.0181760545806
6 h	1.0299570472791
6 h	1.01380683110918
6 h	1.09320549026276
6 h	1.02282297620153
6 h	1.05244128551033
6 h	1.03891033029218
6 h	1.03837460044918
6 h	1.01714167197947
6 h	1.0680194373192
6 h	1.01326325915943
6 h	1.01082359033512
6 h	1.03421286614091
6 h	1.00619079989053
6 h	1.01650141139008
6 h	1.02742742571816
6 h	1.03597462045553
6 h	1.04490489296251
6 h	1.00647960799715
6 h	1.00144444393741
6 h	1.02810343802254
6 h	1.01527530458194
6 h	
6 h	1.03956555796852
6 h	1.02637366871323
6 h	1.02695388576953
6 h	
6 h	
6 h	1.0751193325693
6 h	1.03966941370072
6 h	1.06749919796725
6 h	1.09270100435709
6 h	1.02217216614075
6 h	1.05174601075658
6 h	1.01679904200619
6 h	1.00490698118596
6 h	1.01865107670339
6 h	1.00114513059359
6 h	1.05316383533573
6 h	1.06641531487348
6 h	1.03199527427474
6 h	1.05176530439785
6 h	1.09533287288965
6 h	1.13264711104161
6 h	1.00523619313676
6 h	1.04180751501081
6 h	1.03010525654582
6 h	1.01548566610277
6 h	
6 h	1.02691173138949
6 h	1.07138963422508
6 h	1.013650937715
6 h	1.04181482900791
6 h	1.04937822256058
